# distribute
# normalize=0.49419
# analyze_regions=['UTR5', 'CDS', 'UTR3']
ref_id,UTR5,UTR5_count,UTR5_den,CDS,CDS_count,CDS_den,UTR3,UTR3_count,UTR3_den
B0205.8.1,1-15,0.0,0.0,16-378,44.26369977272728,0.12193856686701729,379-508,11.085580227272727,0.08527369405594405
B0205.8.2,1-69,0.0,0.0,70-432,44.26369977272728,0.12193856686701729,433-562,11.085580227272727,0.08527369405594405
B0205.9.1,1-17,0.0,0.0,18-1616,216.29797772727278,0.13527078031724377,1617-1837,41.17501227272728,0.18631227272727277
B0205.9.2,1-17,0.0,0.0,18-1616,216.29797772727278,0.13527078031724377,1617-1938,41.17501227272728,0.12787270892151328
B0207.1.1,1-244,0.0,0.0,245-1939,10.37799,0.00612270796460177,1940-1955,0.0,0.0
B0207.10.1,1-12,0.0,0.0,13-258,0.0,0.0,259-276,0.0,0.0
B0207.11.1,1-57,0.0,0.0,58-804,0.0,0.0,805-884,0.0,0.0
B0207.12a.1,,,,1-1251,8.570666571428573,0.0068510524152106895,1252-2107,1.2590078571428571,0.0014708035714285715
B0207.12a.2,,,,1-1251,8.570666571428573,0.0068510524152106895,1252-1826,0.8471828571428571,0.0014733614906832298
B0207.12a.3,1-6,0.0,0.0,7-1257,8.570666571428573,0.0068510524152106895,1258-2140,1.2590078571428571,0.0014258299627891928
B0207.12a.4,1-6,0.0,0.0,7-1257,8.570666571428573,0.0068510524152106895,1258-2017,1.2590078571428571,0.0016565892857142858
B0207.12b.1,,,,1-1293,4.788936428571429,0.003703740470666225,1294-1463,0.0,0.0
B0207.12c.1,,,,1-720,3.529928571428572,0.004902678571428573,721-2290,6.299745857142858,0.004012576979071884
B0207.12c.2,,,,1-720,3.529928571428572,0.004902678571428573,721-1430,1.2590078571428571,0.0017732505030181086
B0207.2.1,1-60,0.0,0.0,61-636,0.0,0.0,637-816,0.0,0.0
B0207.2.2,1-283,0.0,0.0,284-859,0.0,0.0,860-1039,0.0,0.0
B0207.3.1,1-29,0.0,0.0,30-1256,0.0,0.0,1257-1370,0.0,0.0
B0207.4.1,1-7,0.0,0.0,8-925,144.7454186857708,0.15767474802371548,926-1121,247.88853631422927,1.2647374301746392
B0207.4.2,1-81,0.0,0.0,82-999,144.7454186857708,0.15767474802371548,1000-1193,247.88853631422927,1.277775960382625
B0207.5a.1,,,,1-10965,22.238550000000004,0.002028139534883721,10966-11033,0.0,0.0
B0207.5b.1,,,,1-10995,22.732740000000003,0.0020675525238744888,10996-11063,0.0,0.0
B0207.6.1,1-13,0.0,0.0,14-820,87.15616879446641,0.10800020916290758,821-987,10.693451205533595,0.06403264194930297
B0207.7.1,1-92,0.0,0.0,93-1214,0.0,0.0,1215-1364,0.0,0.0
B0207.9.1,1-14,0.0,0.0,15-440,0.0,0.0,441-482,0.0,0.0
B0207.9.2,1-69,0.0,0.0,70-495,0.0,0.0,496-537,0.0,0.0
B0212.1a.1,1-23,0.0,0.0,24-1871,2.96514,0.001604512987012987,,,
B0212.1b.1,,,,1-2259,6.177375,0.0027345617529880477,,,
B0212.1c.1,1-239,0.0,0.0,240-2135,2.96514,0.0015638924050632912,2136-2269,0.0,0.0
B0212.1c.2,1-423,3.2122349999999997,0.007593936170212766,424-2319,2.96514,0.0015638924050632912,2320-2449,0.0,0.0
B0212.2.1,1-10,0.0,0.0,11-1189,0.0,0.0,1190-1218,0.0,0.0
B0212.3.1,1-52,0.6289690909090908,0.012095559440559438,53-2071,272.30613121965,0.13487178366500743,2072-2143,3.04327280632411,0.04226767786561264
B0212.3.2,1-52,0.6289690909090908,0.012095559440559438,53-2071,272.30613121965,0.13487178366500743,2072-2184,3.04327280632411,0.02693161775508062
B0212.4a.1,1-8,0.0,0.0,9-1157,4.05647625,0.0035304406005221933,1158-1345,0.0,0.0
B0212.4b.1,1-185,0.0,0.0,186-1337,4.05647625,0.0035212467447916667,1338-1525,0.0,0.0
B0212.4c.1,1-35,0.0,0.0,36-977,4.05647625,0.004306238057324841,978-1165,0.0,0.0
B0212.4d.1,1-778,0.906015,0.0011645437017994858,779-1162,3.1504612499999998,0.008204326171875,1163-1350,0.0,0.0
B0212.4d.2,1-775,0.906015,0.0011690516129032257,776-1159,3.1504612499999998,0.008204326171875,1160-1347,0.0,0.0
B0212.4d.3,1-750,0.906015,0.00120802,751-1134,3.1504612499999998,0.008204326171875,1135-1322,0.0,0.0
B0212.4d.4,1-138,0.0,0.0,139-522,3.1504612499999998,0.008204326171875,523-710,0.0,0.0
B0212.4d.5,1-12,0.0,0.0,13-396,3.1504612499999998,0.008204326171875,397-584,0.0,0.0
B0212.5.1,,,,1-2814,0.9883799999999999,0.0003512366737739872,2815-2875,0.0,0.0
B0213.10.1,1-33,0.0,0.0,34-1533,0.0,0.0,,,
B0213.11a.1,1-61,0.0,0.0,62-1558,12.309823636363639,0.008222995081071235,1559-1637,0.5391163636363637,0.006824257767548908
B0213.11b.1,1-596,1.1531099999999999,0.0019347483221476508,597-1577,11.156713636363637,0.011372796775090354,1578-1656,0.5391163636363637,0.006824257767548908
B0213.11c.1,,,,1-1326,12.309823636363639,0.009283426573426574,1327-1405,0.5391163636363637,0.006824257767548908
B0213.12.1,,,,1-1500,0.0,0.0,1501-1578,0.0,0.0
B0213.14.1,1-71,0.0,0.0,72-1571,0.0,0.0,1572-1641,0.0,0.0
B0213.14.2,1-62,0.0,0.0,63-1562,0.0,0.0,1563-1667,0.0,0.0
B0213.15a.1,1-30,0.0,0.0,31-1530,0.98838,0.00065892,1531-1630,0.0,0.0
B0213.15b.1,1-30,0.0,0.0,31-1581,0.98838,0.0006372533849129594,1582-1606,0.0,0.0
B0213.15c.1,,,,1-360,0.0,0.0,361-454,0.0,0.0
B0213.15d.1,,,,1-411,0.0,0.0,,,
B0213.16.1,1-11,0.0,0.0,12-1511,0.0,0.0,1512-1571,0.0,0.0
B0213.17.1,1-6,0.0,0.0,7-186,0.0,0.0,187-263,0.0,0.0
B0213.17.2,1-6,0.0,0.0,7-186,0.0,0.0,187-310,0.0,0.0
B0213.2.1,1-41,0.0,0.0,42-260,2.718045,0.012411164383561645,261-317,0.0,0.0
B0213.2.2,1-40,0.0,0.0,41-259,2.718045,0.012411164383561645,260-308,0.0,0.0
B0213.3.1,1-34,0.0,0.0,35-232,0.0,0.0,233-334,0.0,0.0
B0213.4.1,1-26,0.0,0.0,27-248,0.0,0.0,249-358,0.0,0.0
B0213.4.2,1-51,0.0,0.0,52-273,0.0,0.0,274-383,0.0,0.0
B0213.4.3,1-31,0.0,0.0,32-253,0.0,0.0,254-365,0.0,0.0
B0213.5.1,1-402,0.0,0.0,403-612,0.0,0.0,613-714,0.0,0.0
B0213.6.1,1-123,0.0,0.0,124-351,0.0,0.0,352-451,0.0,0.0
B0213.7.1,,,,1-1002,0.0,0.0,,,
B0213.8.1,,,,1-1089,0.0,0.0,,,
B0213.9.1,,,,1-1035,0.0,0.0,1036-1103,0.0,0.0
B0218.1.1,1-35,0.0,0.0,36-1754,2.223855,0.0012936910994764397,1755-1823,0.0,0.0
B0218.1.2,1-15,0.0,0.0,16-1734,2.223855,0.0012936910994764397,1735-1850,0.0,0.0
B0218.1.3,1-6,0.0,0.0,7-1725,2.223855,0.0012936910994764397,1726-1841,0.0,0.0
B0218.1.4,1-64,0.0,0.0,65-1783,2.223855,0.0012936910994764397,1784-1899,0.0,0.0
B0218.2.1,1-6,0.0,0.0,7-1722,25.69788,0.014975454545454547,1723-1922,6.918660000000001,0.03459330000000001
B0218.3.1,1-12,0.0,0.0,13-1146,13.884385714285717,0.012243726379440668,1147-1676,0.0,0.0
B0218.3.2,1-12,0.0,0.0,13-1146,13.884385714285717,0.012243726379440668,1147-1536,0.0,0.0
B0218.3.3,1-18,0.0,0.0,19-1152,13.884385714285717,0.012243726379440668,1153-1551,0.0,0.0
B0218.5.1,1-140,0.0,0.0,141-1244,27.180449999999997,0.024619972826086953,1245-1305,0.0,0.0
B0218.6a.1,1-23,0.0,0.0,24-950,0.0,0.0,951-1020,0.0,0.0
B0218.6b.1,,,,1-555,0.0,0.0,556-625,0.0,0.0
B0218.7.1,1-155,0.0,0.0,156-1004,12.848939999999999,0.015134204946996466,1005-1084,0.0,0.0
B0218.8.1,1-60,0.0,0.0,61-987,0.0,0.0,988-1027,0.0,0.0
B0222.1.1,1-44,0.0,0.0,45-902,0.0,0.0,903-977,0.0,0.0
B0222.11.1,1-148,0.0,0.0,149-1219,0.0,0.0,1220-1332,0.0,0.0
B0222.15.1,1-43,0.0,0.0,44-394,0.0,0.0,395-479,0.0,0.0
B0222.2.1,,,,1-1485,0.0,0.0,,,
B0222.3.1,1-2,0.0,0.0,3-1487,0.0,0.0,1488-1622,0.0,0.0
B0222.4.1,1-6,0.0,0.0,7-1635,11.86056,0.007280883977900552,1636-1772,0.0,0.0
B0222.5.1,1-3,0.0,0.0,4-1113,0.0,0.0,1114-1522,0.4941899999999999,0.001208288508557457
B0222.6.1,1-839,0.057762467532467526,6.884680278005665e-05,840-1724,0.057762467532467526,6.526832489544353e-05,1725-1833,0.0,0.0
B0222.6.2,1-844,0.057762467532467526,6.843894257401366e-05,845-1729,0.057762467532467526,6.526832489544353e-05,1730-1838,0.0,0.0
B0222.6.3,1-791,0.057762467532467526,7.302461129262646e-05,792-1676,0.057762467532467526,6.526832489544353e-05,1677-1785,0.0,0.0
B0222.6.4,1-793,0.057762467532467526,7.284043825027431e-05,794-1678,0.057762467532467526,6.526832489544353e-05,1679-1787,0.0,0.0
B0222.6.5,1-767,0.057762467532467526,7.530960564858869e-05,768-1652,0.057762467532467526,6.526832489544353e-05,1653-1693,0.0,0.0
B0222.6.6,1-767,0.057762467532467526,7.530960564858869e-05,768-1652,0.057762467532467526,6.526832489544353e-05,1653-1702,0.0,0.0
B0222.6.7,1-767,0.057762467532467526,7.530960564858869e-05,768-1652,0.057762467532467526,6.526832489544353e-05,1653-1761,0.0,0.0
B0222.6.8,1-15,0.0,0.0,16-900,0.057762467532467526,6.526832489544353e-05,901-1009,0.0,0.0
B0222.7.1,1-16,0.0,0.0,17-901,0.057762467532467526,6.526832489544353e-05,902-961,0.0,0.0
B0222.8.1,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-1087,0.0,0.0
B0222.8.10,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-1945,0.057762467532467526,6.326666761496991e-05
B0222.8.11,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-1963,0.057762467532467526,6.204346673734428e-05
B0222.8.12,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-1937,0.057762467532467526,6.382593097510225e-05
B0222.8.13,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-1129,0.0,0.0
B0222.8.14,1-88,0.0,0.0,89-973,0.057762467532467526,6.526832489544353e-05,974-1006,0.0,0.0
B0222.8.15,1-88,0.0,0.0,89-973,0.057762467532467526,6.526832489544353e-05,974-1007,0.0,0.0
B0222.8.16,1-88,0.0,0.0,89-973,0.057762467532467526,6.526832489544353e-05,974-1862,0.057762467532467526,6.497465414225819e-05
B0222.8.17,1-88,0.0,0.0,89-973,0.057762467532467526,6.526832489544353e-05,974-1888,0.057762467532467526,6.31283798169044e-05
B0222.8.18,1-88,0.0,0.0,89-973,0.057762467532467526,6.526832489544353e-05,974-1868,0.057762467532467526,6.45390698686788e-05
B0222.8.19,1-88,0.0,0.0,89-973,0.057762467532467526,6.526832489544353e-05,974-1840,0.057762467532467526,6.662337662337661e-05
B0222.8.2,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-1078,0.0,0.0
B0222.8.20,1-88,0.0,0.0,89-973,0.057762467532467526,6.526832489544353e-05,974-1850,0.057762467532467526,6.586370300167334e-05
B0222.8.21,1-88,0.0,0.0,89-973,0.057762467532467526,6.526832489544353e-05,974-998,0.0,0.0
B0222.8.3,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-1079,0.0,0.0
B0222.8.4,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-1082,0.0,0.0
B0222.8.5,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-2050,0.057762467532467526,5.6741127242109553e-05
B0222.8.6,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-2032,0.057762467532467526,5.776246753246753e-05
B0222.8.7,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-2015,0.057762467532467526,5.87614115284512e-05
B0222.8.8,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-1972,0.057762467532467526,6.144943354517822e-05
B0222.8.9,1-147,0.0,0.0,148-1032,0.057762467532467526,6.526832489544353e-05,1033-1947,0.057762467532467526,6.31283798169044e-05
B0222.9.1,1-23,0.0,0.0,24-3797,7.90704,0.0020951351351351354,3798-3848,0.0,0.0
B0228.1.1,1-665,0.0,0.0,666-1340,0.0,0.0,1341-1401,0.0,0.0
B0228.4a.1,,,,1-4902,0.0,0.0,4903-5203,0.0,0.0
B0228.4c.1,,,,1-23118,2.47095,0.00010688424604204517,23119-23419,0.0,0.0
B0228.4d.1,,,,1-4140,0.0,0.0,4141-4527,0.0,0.0
B0228.4e.1,,,,1-8109,0.0,0.0,8110-8410,0.0,0.0
B0228.5a.1,1-24,0.0,0.0,25-372,0.0,0.0,373-552,0.0,0.0
B0228.5b.1,1-68,0.0,0.0,69-413,0.0,0.0,414-593,0.0,0.0
B0228.6.1,1-10,0.0,0.0,11-892,9.38961,0.010645816326530612,893-1052,0.0,0.0
B0228.7.1,1-666,0.9883799999999998,0.0014840540540540538,667-1533,53.53724999999999,0.06174999999999999,1534-1571,0.0,0.0
B0228.7.2,1-12,0.0,0.0,13-879,53.53724999999999,0.06174999999999999,880-925,0.0,0.0
B0228.7.3,1-429,0.9883799999999998,0.0023039160839160833,430-1296,53.53724999999999,0.06174999999999999,1297-1342,0.0,0.0
B0228.8.1,,,,1-1365,0.0,0.0,,,
B0228.9.1,,,,1-1332,0.0,0.0,,,
B0238.1.1,1-75,0.0,0.0,76-1713,3.4593299999999996,0.0021119230769230768,1714-1811,0.0,0.0
B0238.10.1,1-26,0.0,0.0,27-863,41.347229999999996,0.04939931899641577,864-1043,0.0,0.0
B0238.10.2,1-32,0.0,0.0,33-869,41.347229999999996,0.04939931899641577,870-1103,6.4244699999999995,0.027454999999999997
B0238.10.3,1-162,0.0,0.0,163-999,41.347229999999996,0.04939931899641577,1000-1180,0.0,0.0
B0238.11.1,1-5,0.0,0.0,6-959,106.78996636363635,0.11193916809605488,960-1119,6.626638636363636,0.04141649147727273
B0238.11.2,1-14,0.0,0.0,15-968,106.78996636363635,0.11193916809605488,969-1226,7.120828636363636,0.027600110993657504
B0238.12.1,1-2059,8.483594999999998,0.004120250121418163,2060-2560,4.694805,0.009370868263473053,2561-2663,1.6061174999999999,0.015593373786407766
B0238.12.2,1-675,7.248119999999998,0.010737955555555553,676-1176,4.694805,0.009370868263473053,1177-1279,1.6061174999999999,0.015593373786407766
B0238.12.3,1-757,7.248119999999998,0.009574795244385731,758-1258,4.694805,0.009370868263473053,1259-1361,1.6061174999999999,0.015593373786407766
B0238.12.4,1-1511,0.9883799999999998,0.000654123097286565,1512-2012,4.694805,0.009370868263473053,2013-2118,1.6061174999999999,0.015152051886792452
B0238.15.1,,,,1-249,0.0,0.0,250-436,0.0,0.0
B0238.3.1,,,,1-843,0.0,0.0,,,
B0238.5a.1,1-35,0.0,0.0,36-971,0.0,0.0,,,
B0238.6.1,,,,1-972,0.0,0.0,,,
B0238.7.1,,,,1-1737,1.97676,0.0011380310880829015,,,
B0238.8.1,1-59,0.0,0.0,60-947,0.0,0.0,948-1009,0.0,0.0
B0238.8.2,1-154,0.24709499999999995,0.0016045129870129867,155-1042,0.0,0.0,1043-1107,0.0,0.0
B0238.9.1,1-39,9.8838,0.25343076923076924,40-1458,355.81679999999983,0.25075179704016903,1459-2018,272.29869,0.48624766071428577
B0240.1.1,1-1,0.0,0.0,2-1375,2.96514,0.0021580349344978164,1376-1455,0.0,0.0
B0240.1.2,1-1,0.0,0.0,2-1375,2.96514,0.0021580349344978164,1376-1488,0.0,0.0
B0240.2.1,1-28,0.0,0.0,29-2353,0.0,0.0,2354-2542,0.0,0.0
B0240.3a.1,,,,1-3234,0.0,0.0,3235-3817,0.0,0.0
B0240.3b.1,,,,1-2580,0.0,0.0,2581-3163,0.0,0.0
B0240.4.1,1-2,0.0,0.0,3-1769,600.1400386956524,0.33963782608695664,1770-1965,56.63847130434783,0.28897179236912157
B0244.10a.1,1-28,0.0,0.0,29-1135,4.694805,0.004241016260162602,1136-1357,0.0,0.0
B0244.10b.1,1-35,0.0,0.0,36-329,7.90704,0.026894693877551022,330-1192,4.694805,0.005440098493626882
B0244.15.1,,,,1-1155,0.0,0.0,,,
B0244.16.1,,,,1-1083,0.0,0.0,,,
B0244.17.1,,,,1-1059,0.0,0.0,,,
B0244.2.1,1-99,0.0,0.0,100-2403,78.57621,0.034104257812500004,2404-2633,0.0,0.0
B0244.4a.1,,,,1-930,0.0,0.0,931-960,0.0,0.0
B0244.4b.1,,,,1-1077,0.0,0.0,,,
B0244.4c.1,,,,1-891,0.0,0.0,,,
B0244.5.1,1-9,0.0,0.0,10-1098,0.0,0.0,1099-1244,0.0,0.0
B0244.6.1,,,,1-1125,4.9419,0.0043928000000000005,,,
B0244.7.1,,,,1-1095,0.0,0.0,,,
B0244.8.1,1-3,0.0,0.0,4-1659,412.94067136363634,0.24936030879446638,1660-1795,30.841948636363636,0.22677903409090908
B0244.9.1,1-38,0.0,0.0,39-581,2.96514,0.005460662983425414,582-632,0.0,0.0
B0250.1.1,1-6,0.0,0.0,7-789,174.94326000000004,0.22342689655172418,790-876,6.918660000000002,0.07952482758620692
B0250.10.1,,,,1-852,0.0,0.0,853-921,0.0,0.0
B0250.18a.1,,,,1-162,0.4941899999999999,0.003050555555555555,,,
B0250.18b.1,,,,1-66,0.0,0.0,,,
B0250.2.1,1-170,7.412849999999999,0.04360499999999999,171-704,346.09024227272727,0.6481090679264555,705-842,59.63974772727273,0.4321720849802372
B0250.5.1,1-7,4.479939782608696,0.639991397515528,8-907,83.23878521739132,0.09248753913043481,908-1032,0.0,0.0
B0250.5.2,1-7,4.479939782608696,0.639991397515528,8-907,83.23878521739132,0.09248753913043481,908-1089,25.203689999999995,0.13848181318681316
B0250.6.1,,,,1-852,0.0,0.0,,,
B0250.7b.1,,,,1-117,343.95624,2.9397969230769228,,,
B0250.8.1,,,,1-501,10169.277741106718,20.29795956308726,502-692,280.4078235086653,1.468103788003483
B0250.9.1,1-13,0.0,0.0,14-1387,2.96514,0.0021580349344978164,1388-1481,0.0,0.0
B0250.9.2,1-23,0.0,0.0,24-1397,2.96514,0.0021580349344978164,1398-1491,0.0,0.0
B0250.9.3,1-13,0.0,0.0,14-1387,2.96514,0.0021580349344978164,1388-1492,0.0,0.0
B0252.1.1,1-93,0.0,0.0,94-2523,5.93028,0.0024404444444444443,2524-2686,0.0,0.0
B0252.11.1,1-20,0.0,0.0,21-260,0.0,0.0,261-318,0.0,0.0
B0252.2.1,1-12,0.0,0.0,13-1707,0.0,0.0,1708-1828,0.0,0.0
B0252.2.2,1-53,0.0,0.0,54-1748,0.0,0.0,1749-1869,0.0,0.0
B0252.3a.1,1-528,0.0,0.0,529-1422,0.0,0.0,1423-1586,0.0,0.0
B0252.3a.2,1-809,0.0,0.0,810-1703,0.0,0.0,1704-1867,0.0,0.0
B0252.3a.3,1-810,0.0,0.0,811-1704,0.0,0.0,1705-1868,0.0,0.0
B0252.3b.1,,,,1-1455,0.0,0.0,1456-1620,0.0,0.0
B0252.3c.1,1-24,0.0,0.0,25-1419,0.0,0.0,1420-1584,0.0,0.0
B0252.3c.2,1-164,0.0,0.0,165-1559,0.0,0.0,1560-1724,0.0,0.0
B0252.4a.1,1-3,0.0,0.0,4-447,19.026315,0.04285206081081081,,,
B0252.4b.1,1-1,0.0,0.0,2-487,19.520505,0.040165648148148145,488-621,0.0,0.0
B0252.5.1,1-85,0.0,0.0,86-715,10.377989999999999,0.016472999999999998,716-794,0.0,0.0
B0252.8.1,1-87,0.0,0.0,88-297,0.0,0.0,298-350,0.0,0.0
B0261.1.1,1-14,2.048056185770751,0.14628972755505365,15-2354,82.45843381422924,0.03523864692915779,2355-2618,21.991455000000002,0.08330096590909092
B0261.1.2,1-14,2.048056185770751,0.14628972755505365,15-2354,82.45843381422924,0.03523864692915779,2355-2647,21.991455000000002,0.07505616040955632
B0261.1.3,1-16,2.048056185770751,0.12800351161067194,17-2356,82.45843381422924,0.03523864692915779,2357-2576,11.860560000000003,0.05391163636363638
B0261.2a.1,1-38,0.0,0.0,39-8126,299.782881284585,0.03706514358118015,8127-8562,27.865088715415023,0.06391075393443812
B0261.2b.1,1-38,0.0,0.0,39-8117,299.782881284585,0.03710643412360255,8118-8553,27.865088715415023,0.06391075393443812
B0261.4a.1,1-110,0.0,0.0,111-815,122.31202500000002,0.1734922340425532,816-925,1.235475,0.01123159090909091
B0261.4b.1,1-16,0.0,0.0,17-667,122.31202500000002,0.1878832949308756,668-777,1.235475,0.01123159090909091
B0261.5.1,1-906,0.0,0.0,907-1497,4.9419,0.008361928934010153,1498-1560,0.0,0.0
B0261.6a.1,1-48,0.0,0.0,49-510,10.87218,0.023532857142857144,511-617,3.162816,0.029559028037383177
B0261.6b.1,1-214,1.684543304347826,0.007871697683868346,215-469,9.187636695652174,0.036029947826086955,470-580,3.162816,0.028493837837837835
B0261.6b.2,1-177,1.684543304347826,0.009517193809874723,178-432,9.187636695652174,0.036029947826086955,433-539,3.162816,0.029559028037383177
B0261.6b.3,1-224,1.684543304347826,0.007520282608695652,225-479,9.187636695652174,0.036029947826086955,480-586,3.162816,0.029559028037383177
B0261.6b.4,1-209,1.684543304347826,0.00806001581027668,210-464,9.187636695652174,0.036029947826086955,465-571,3.162816,0.029559028037383177
B0261.7.1,1-11,0.0,0.0,12-1067,184.6717710474309,0.1748785710676429,1068-1169,3.8617139525691693,0.037859940711462446
B0261.7.2,1-11,0.0,0.0,12-1067,184.6717710474309,0.1748785710676429,1068-1324,3.8617139525691693,0.015026124329062916
B0261.8.1,1-10,0.3144845454545455,0.03144845454545455,11-556,1520.3081454545445,2.784447152847151,557-664,0.0,0.0
B0261.9.1,,,,1-504,0.0,0.0,505-526,0.0,0.0
B0272.1.1,1-2,0.0,0.0,3-1337,0.0,0.0,1338-1567,2.47095,0.010743260869565218
B0272.2.1,1-7,0.0,0.0,8-649,19.7676,0.03079065420560748,650-968,0.4941899999999999,0.0015491849529780562
B0272.3.1,1-1,0.0,0.0,2-931,383.98562999999996,0.41288777419354833,932-1052,0.0,0.0
B0272.4.1,1-7,0.0,0.0,8-775,0.0,0.0,776-969,0.0,0.0
B0273.115.1,1-26,0.0,0.0,27-410,0.0,0.0,411-480,0.0,0.0
B0273.1a.1,1-50,0.0,0.0,51-722,0.16473,0.00024513392857142854,723-770,0.0,0.0
B0273.1a.2,1-34,0.0,0.0,35-706,0.16473,0.00024513392857142854,707-758,0.0,0.0
B0273.1a.3,1-52,0.0,0.0,53-724,0.16473,0.00024513392857142854,725-776,0.0,0.0
B0273.1b.1,,,,1-285,0.0,0.0,286-337,0.0,0.0
B0273.2.1,1-35,5.090969169960475,0.1454562619988707,36-1493,82.04996225861099,0.05627569427888271,1494-1843,6.949624285714287,0.019856069387755106
B0273.2.10,1-63,6.169201897233203,0.09792383963862226,64-1521,82.04996225861099,0.05627569427888271,1522-1913,4.478674285714287,0.011425189504373181
B0273.2.11,1-63,6.169201897233203,0.09792383963862226,64-1521,82.04996225861099,0.05627569427888271,1522-1913,4.478674285714287,0.011425189504373181
B0273.2.12,1-63,6.169201897233203,0.09792383963862226,64-1521,82.04996225861099,0.05627569427888271,1522-1901,4.478674285714287,0.011785984962406017
B0273.2.13,1-63,6.169201897233203,0.09792383963862226,64-1521,82.04996225861099,0.05627569427888271,1522-1902,5.467054285714287,0.014349223847019126
B0273.2.14,1-63,6.169201897233203,0.09792383963862226,64-1521,82.04996225861099,0.05627569427888271,1522-1915,5.467054285714287,0.013875772298767226
B0273.2.15,1-63,6.169201897233203,0.09792383963862226,64-1521,82.04996225861099,0.05627569427888271,1522-1893,5.467054285714287,0.014696382488479267
B0273.2.16,1-63,6.169201897233203,0.09792383963862226,64-1521,82.04996225861099,0.05627569427888271,1522-1874,4.478674285714287,0.012687462565762852
B0273.2.17,1-63,6.169201897233203,0.09792383963862226,64-1521,82.04996225861099,0.05627569427888271,1522-1883,4.478674285714287,0.012372028413575377
B0273.2.18,1-63,6.169201897233203,0.09792383963862226,64-1521,82.04996225861099,0.05627569427888271,1522-1887,5.467054285714287,0.01493730679156909
B0273.2.19,1-63,6.169201897233203,0.09792383963862226,64-1521,82.04996225861099,0.05627569427888271,1522-1866,4.478674285714287,0.012981664596273295
B0273.2.2,1-35,5.090969169960475,0.1454562619988707,36-1493,82.04996225861099,0.05627569427888271,1494-1943,4.478674285714287,0.009952609523809526
B0273.2.3,1-35,5.090969169960475,0.1454562619988707,36-1493,82.04996225861099,0.05627569427888271,1494-1873,5.467054285714287,0.014386984962406018
B0273.2.4,1-35,5.090969169960475,0.1454562619988707,36-1493,82.04996225861099,0.05627569427888271,1494-1876,5.467054285714287,0.014274293174188738
B0273.2.5,1-35,5.090969169960475,0.1454562619988707,36-1493,82.04996225861099,0.05627569427888271,1494-1871,4.478674285714287,0.011848344671201817
B0273.2.6,1-35,5.090969169960475,0.1454562619988707,36-1493,82.04996225861099,0.05627569427888271,1494-1871,4.478674285714287,0.011848344671201817
B0273.2.7,1-35,5.090969169960475,0.1454562619988707,36-1493,82.04996225861099,0.05627569427888271,1494-1866,4.478674285714287,0.012007169666794335
B0273.2.8,1-35,5.090969169960475,0.1454562619988707,36-1493,82.04996225861099,0.05627569427888271,1494-1857,5.467054285714287,0.015019379905808481
B0273.2.9,1-35,5.090969169960475,0.1454562619988707,36-1493,82.04996225861099,0.05627569427888271,1494-1831,5.467054285714287,0.0161747168216399
B0273.3.1,1-48,0.0,0.0,49-1326,1232.8318322727262,0.9646571457533069,1327-1475,82.86667772727273,0.5561521995118975
